"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","TABLE_TYPE"
EDU_NUCE,dbo,NK_InBieuMau,BASE TABLE
EDU_NUCE,dbo,DM_LoaiMienGiam,BASE TABLE
EDU_NUCE,dbo,DM_HinhThucGiangDay,BASE TABLE
EDU_NUCE,dbo,TKB_CoSoCapPhong,BASE TABLE
EDU_NUCE,dbo,_DM_TuDienHeThong,BASE TABLE
EDU_NUCE,dbo,ES_MauGiayNhanDangChiTiet,BASE TABLE
EDU_NUCE,dbo,DM_QuanHeGiaDinhDeXuat,BASE TABLE
EDU_NUCE,dbo,DTBD_DiemDanhHocVien,BASE TABLE
EDU_NUCE,dbo,TKB_LopXepLichThi,BASE TABLE
EDU_NUCE,dbo,DT_LichThiTotNghiepSinhVien,BASE TABLE
EDU_NUCE,dbo,DT_HB_ChiTietPhanBo,BASE TABLE
EDU_NUCE,dbo,NK_HuyDangKyThiLai,BASE TABLE
EDU_NUCE,dbo,KT_KC_SoChi,BASE TABLE
EDU_NUCE,dbo,tblBackupCTK,BASE TABLE
EDU_NUCE,dbo,TS_MauXetTuyen,BASE TABLE
EDU_NUCE,dbo,EGOV_GiaiDoanThanhToanHopDongBaoTri,BASE TABLE
EDU_NUCE,dbo,EX_EXT_BaiThiThiSinhFile,BASE TABLE
EDU_NUCE,dbo,DT_DiemCongKhenThuongSinhVien,BASE TABLE
EDU_NUCE,dbo,TKB_ChamCongLichThi_QuyDoi,BASE TABLE
EDU_NUCE,dbo,DM_LopMon,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhMienKhoanThu,BASE TABLE
EDU_NUCE,dbo,TKB_ThongSo,BASE TABLE
EDU_NUCE,dbo,CC_DotThiChungChiAnhVan,BASE TABLE
EDU_NUCE,dbo,EX_QuyDinhDiemTheoSoCau,BASE TABLE
EDU_NUCE,dbo,_DM_KhoiTuyenSinh,BASE TABLE
EDU_NUCE,dbo,ES_Media,BASE TABLE
EDU_NUCE,dbo,DM_QuyDoiDiemChuyenCan,BASE TABLE
EDU_NUCE,dbo,KT_OF_CauHinhTaiKhoan,BASE TABLE
EDU_NUCE,dbo,_DM_DienUuTienTuyenSinh,BASE TABLE
EDU_NUCE,dbo,KTX_DM_NhomTaiSan,BASE TABLE
EDU_NUCE,dbo,DT_DanhGiaRenLuyenSinhVien,BASE TABLE
EDU_NUCE,dbo,DT_MienGiam,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienHocNhieuChuyenNganh,BASE TABLE
EDU_NUCE,dbo,TS_ThongSoXetTuyen,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienCongNhanMienMon,BASE TABLE
EDU_NUCE,dbo,KT_KC_SoThuNganHang,BASE TABLE
EDU_NUCE,dbo,HT_ThongSoReplace,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_BaiHoc,BASE TABLE
EDU_NUCE,dbo,TS_MoMonThiTuyenSinh,BASE TABLE
EDU_NUCE,dbo,TKB_DanhSachLopXepLichThi,BASE TABLE
EDU_NUCE,dbo,DT_HB_KeHoachPhanBo,BASE TABLE
EDU_NUCE,dbo,KH_QuanLyPhatHanhHDDT,BASE TABLE
EDU_NUCE,dbo,HT_CauHinhSortDuLieu,BASE TABLE
EDU_NUCE,dbo,DM_DiemCongKhenThuong,BASE TABLE
EDU_NUCE,dbo,OP_ChiTietSoThuTrucTuyenEx,BASE TABLE
EDU_NUCE,dbo,DM_MauPhieuChamThi,BASE TABLE
EDU_NUCE,dbo,TS_DM_KhoiNganhTuyenSinh,BASE TABLE
EDU_NUCE,dbo,ES_MediaCauHoi,BASE TABLE
EDU_NUCE,dbo,DM_TaiKhoanEmail,BASE TABLE
EDU_NUCE,dbo,GADT_BaiGiang,BASE TABLE
EDU_NUCE,dbo,DT_NC_ApDungCongThucTinhDiem,BASE TABLE
EDU_NUCE,dbo,KTX_ThongTinThiThuc,BASE TABLE
EDU_NUCE,dbo,TKB_ThieuSot,BASE TABLE
EDU_NUCE,dbo,DT_ApDungPhieuDanhGiaRenLuyen,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienKhongDatTienDoNgoaiNgu,BASE TABLE
EDU_NUCE,dbo,KT_KhongTruyCuuCongNoThuChung,BASE TABLE
EDU_NUCE,dbo,DT_ThongTinXinCapLaiTheBHYT,BASE TABLE
EDU_NUCE,dbo,NK_KhauTruChietKhauMienGiam,BASE TABLE
EDU_NUCE,dbo,_DM_HanhKiemThiSinh,BASE TABLE
EDU_NUCE,dbo,KTX_DM_TaiSan,BASE TABLE
EDU_NUCE,dbo,KT_EX_SoChi,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_ChucVu,BASE TABLE
EDU_NUCE,dbo,DM_Nghe,BASE TABLE
EDU_NUCE,dbo,DT_KhoaDiemDanhLichHoc,BASE TABLE
EDU_NUCE,dbo,EGOV_TrinhKyTuDoFileAttach,BASE TABLE
EDU_NUCE,dbo,HT_CauHinhSortDuLieuChiTiet,BASE TABLE
EDU_NUCE,dbo,TKB_DanhSachGiangVienCoiThi,BASE TABLE
EDU_NUCE,dbo,DM_MienGiam,BASE TABLE
EDU_NUCE,dbo,API_ELearningLog,BASE TABLE
EDU_NUCE,dbo,NK_KC_CRM_Case_BMDX,BASE TABLE
EDU_NUCE,dbo,_DM_QuyDinhKyTu,BASE TABLE
EDU_NUCE,dbo,CC_DotThiChungChiTinHoc,BASE TABLE
EDU_NUCE,dbo,ES_MucDoDoKho,BASE TABLE
EDU_NUCE,dbo,DM_TietHoc,BASE TABLE
EDU_NUCE,dbo,GADT_BaiGiangFileAttach,BASE TABLE
EDU_NUCE,dbo,TS_NhomLichThi,BASE TABLE
EDU_NUCE,dbo,DT_NC_BoSungCotDiem,BASE TABLE
EDU_NUCE,dbo,TKB_LichHocGiangVien_KiemDinh,BASE TABLE
EDU_NUCE,dbo,DM_PhieuDanhGiaRenLuyen,BASE TABLE
EDU_NUCE,dbo,DM_MonHocBaiHoc,BASE TABLE
EDU_NUCE,dbo,DT_TongHopCongNoSinhVien_Tmp,BASE TABLE
EDU_NUCE,dbo,KT_MienGiamNhapHoc,BASE TABLE
EDU_NUCE,dbo,DM_QuyChe,BASE TABLE
EDU_NUCE,dbo,TS_XT_HocLucHanhKiem,BASE TABLE
EDU_NUCE,dbo,_DM_MapColumImport,BASE TABLE
EDU_NUCE,dbo,NK_CapNhatDiemThiTheoAction,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_ChuyenDe,BASE TABLE
EDU_NUCE,dbo,DM_KhoaHoc,BASE TABLE
EDU_NUCE,dbo,DT_ThongTinGiaoThong,BASE TABLE
EDU_NUCE,dbo,ASC_QLKD_ThucChi,BASE TABLE
EDU_NUCE,dbo,TS_DanhSachCotDiem,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienDangKyHocBu,BASE TABLE
EDU_NUCE,dbo,TKB_DanhSachGiangVienTamNgungTheoLichHoc,BASE TABLE
EDU_NUCE,dbo,TKB_LoaiTiet,BASE TABLE
EDU_NUCE,dbo,DM_MonHocHeDaoTao,BASE TABLE
EDU_NUCE,dbo,_DM_BangKyTu,BASE TABLE
EDU_NUCE,dbo,DT_CC_QuyDinhDiemHocPhan,BASE TABLE
EDU_NUCE,dbo,EX_MonHocModule,BASE TABLE
EDU_NUCE,dbo,KTX_TS_NhaCungCap,BASE TABLE
EDU_NUCE,dbo,GADT_BangNoiDung,BASE TABLE
EDU_NUCE,dbo,DT_NC_CongThucTinhDiem,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_KHDT_Lock,BASE TABLE
EDU_NUCE,dbo,EX_QuyDinhDoKho,BASE TABLE
EDU_NUCE,dbo,KT_SoThuHoSoThiSinhLienKet,BASE TABLE
EDU_NUCE,dbo,NK_ChuyenDiem,BASE TABLE
EDU_NUCE,dbo,_DM_MonThiTHPT,BASE TABLE
EDU_NUCE,dbo,TKB_DotChuyenTrangThai,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhQTHT,BASE TABLE
EDU_NUCE,dbo,ASC_QLKD_DuChi,BASE TABLE
EDU_NUCE,dbo,TS_DM_KhoiNganhTheoTieuChi,BASE TABLE
EDU_NUCE,dbo,TKB_DanhSachLopHocPhanThi,BASE TABLE
EDU_NUCE,dbo,DT_HB_KeHoachPhanBoTheoHocKy,BASE TABLE
EDU_NUCE,dbo,DM_PhieuDanhGiaRenLuyenChiTiet,BASE TABLE
EDU_NUCE,dbo,TS_LePhiHoSo,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienDatChuanDauRa,BASE TABLE
EDU_NUCE,dbo,DM_MonHocKhongTinhDiem,BASE TABLE
EDU_NUCE,dbo,TS_XT_QuyDinhDiem,BASE TABLE
EDU_NUCE,dbo,CC_DotThiXepLop,BASE TABLE
EDU_NUCE,dbo,ES_NhanSuQuanLyThiTracNghiem,BASE TABLE
EDU_NUCE,dbo,DD_Tracking,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_DonViCongTac,BASE TABLE
EDU_NUCE,dbo,GADT_BangNoiDungDetail,BASE TABLE
EDU_NUCE,dbo,DM_Nganh,BASE TABLE
EDU_NUCE,dbo,DT_NC_DieuKienLenLop,BASE TABLE
EDU_NUCE,dbo,DT_XetDanhHieuLopHocTheoNam,BASE TABLE
EDU_NUCE,dbo,DT_HocPhanNgoaiChuongTrinhBoSung,BASE TABLE
EDU_NUCE,dbo,_DM_LoaiKyTu,BASE TABLE
EDU_NUCE,dbo,EX_QuyDinhDoPhanCach,BASE TABLE
EDU_NUCE,dbo,KT_SoThuHoSoTuyenSinh,BASE TABLE
EDU_NUCE,dbo,TS_XT_ThiSinh,BASE TABLE
EDU_NUCE,dbo,DT_ChiTietGuiMail,BASE TABLE
EDU_NUCE,dbo,TKB_DotChuyenTrangThaiChiTiet,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhTiemNang,BASE TABLE
EDU_NUCE,dbo,ASC_DM_LoaiKhoanChi,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhOnlineNguyenVong,BASE TABLE
EDU_NUCE,dbo,TKB_DanhSachPhongThi,BASE TABLE
EDU_NUCE,dbo,TS_KetQuaXetTuyenTheoChiTieu,BASE TABLE
EDU_NUCE,dbo,HT_LOCK_KT_SoChungTu,BASE TABLE
EDU_NUCE,dbo,DM_MonHocVanHoa,BASE TABLE
EDU_NUCE,dbo,TS_XT_TieuChiXetTuyen,BASE TABLE
EDU_NUCE,dbo,ES_NhomCauHoi,BASE TABLE
EDU_NUCE,dbo,_DM_PhanLoaiChiPhiKTX,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_KhoaHoc,BASE TABLE
EDU_NUCE,dbo,GADT_GiaoAn,BASE TABLE
EDU_NUCE,dbo,DM_Huyen,BASE TABLE
EDU_NUCE,dbo,DT_NC_DinhNghiaCotDiem,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_ChucVuDoan,BASE TABLE
EDU_NUCE,dbo,KTX_DM_MucDichNhapCanh,BASE TABLE
EDU_NUCE,dbo,DM_DonViTinh,BASE TABLE
EDU_NUCE,dbo,KT_SoThuTuDo,BASE TABLE
EDU_NUCE,dbo,TS_ThongTinXetTuyen_Tmp,BASE TABLE
EDU_NUCE,dbo,KT_MienGiamNhapHoc_ChiTietLoaiTru,BASE TABLE
EDU_NUCE,dbo,DT_DeXuatCapNhatDiem,BASE TABLE
EDU_NUCE,dbo,DM_BoDinhDangPhieuDanhGiaRenLuyen,BASE TABLE
EDU_NUCE,dbo,DCMH_BaiHoc,BASE TABLE
EDU_NUCE,dbo,KTX_DM_NhomDiaDiemPhong,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhTuDo,BASE TABLE
EDU_NUCE,dbo,NK_DT_CapNhatTrangThaiSinhVien_12_11,BASE TABLE
EDU_NUCE,dbo,SV_LienHe_CauTraLoi,BASE TABLE
EDU_NUCE,dbo,TKB_DeXuatCoiThiThay,BASE TABLE
EDU_NUCE,dbo,DM_NganHangThanhToanHocPhi,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhCoSoLienKet,BASE TABLE
EDU_NUCE,dbo,TX_TheXeSinhVien,BASE TABLE
EDU_NUCE,dbo,CC_LichThiChungChiAnhVan,BASE TABLE
EDU_NUCE,dbo,DM_TC_QuyDoiXepHangHocLuc,BASE TABLE
EDU_NUCE,dbo,HT_DEL_History,BASE TABLE
EDU_NUCE,dbo,DM_BoDinhDangPhieuDanhGiaRenLuyenChiTiet,BASE TABLE
EDU_NUCE,dbo,GADT_GiaoAnFileAttach,BASE TABLE
EDU_NUCE,dbo,KTX_NK_QuetTheRaVao,BASE TABLE
EDU_NUCE,dbo,DM_Tinh,BASE TABLE
EDU_NUCE,dbo,DT_NC_DSDuThiTotNghiep,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_PhanBoKetChuyen,BASE TABLE
EDU_NUCE,dbo,KT_TC_ChiTietKeHoachThu_TMP,BASE TABLE
EDU_NUCE,dbo,KT_TC_KeHoachThuKhac,BASE TABLE
EDU_NUCE,dbo,TS_XT_NguyenVong,BASE TABLE
EDU_NUCE,dbo,ES_Phan,BASE TABLE
EDU_NUCE,dbo,DT_DeXuatChuyenTrangThaiSV,BASE TABLE
EDU_NUCE,dbo,DT_ThongTinSucKhoe,BASE TABLE
EDU_NUCE,dbo,_DM_PhanLoaiChuyenLopTuDo,BASE TABLE
EDU_NUCE,dbo,KTX_DM_DayNha,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_KhungHoSo,BASE TABLE
EDU_NUCE,dbo,TS_TuyenSinh,BASE TABLE
EDU_NUCE,dbo,ES_DiemTru,BASE TABLE
EDU_NUCE,dbo,EGOV_TrinhKyTuDo,BASE TABLE
EDU_NUCE,dbo,DM_XepLoai,BASE TABLE
EDU_NUCE,dbo,TS_BangQuyDoiDiem,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongPhuLuc,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienVangThiCoLyDo,BASE TABLE
EDU_NUCE,dbo,HT_DEL_HistoryDetails,BASE TABLE
EDU_NUCE,dbo,DCMH_BaiHocGiangVienGoiY,BASE TABLE
EDU_NUCE,dbo,GADT_KhungBaiGiang,BASE TABLE
EDU_NUCE,dbo,DT_NC_DSDuThiTotNghiepChinhTri,BASE TABLE
EDU_NUCE,dbo,DD_CapNhanThe,BASE TABLE
EDU_NUCE,dbo,KT_ThongSoHDDTCauHinh,BASE TABLE
EDU_NUCE,dbo,KT_TinhMienGiam,BASE TABLE
EDU_NUCE,dbo,TS_XT_DiemMon,BASE TABLE
EDU_NUCE,dbo,ES_QuiDinhDiem,BASE TABLE
EDU_NUCE,dbo,DT_LopHocPhanDanhPhach,BASE TABLE
EDU_NUCE,dbo,_DM_PhanLoaiNoQuyetToan,BASE TABLE
EDU_NUCE,dbo,KTX_DM_PhanLoaiPhong,BASE TABLE
EDU_NUCE,dbo,DTBD_DM_MonHoc,BASE TABLE
EDU_NUCE,dbo,DT_MonHocThayThe,BASE TABLE
EDU_NUCE,dbo,ES_PhanCongDuyetBoCauHoi,BASE TABLE
EDU_NUCE,dbo,DGXL_ChiTietLichSuDanhGiaTieuChiChung_History,BASE TABLE
EDU_NUCE,dbo,DM_NganhBacDaoTao,BASE TABLE
EDU_NUCE,dbo,DM_HanhKiem,BASE TABLE
EDU_NUCE,dbo,TS_XT_KetQuaXetTuyen,BASE TABLE
EDU_NUCE,dbo,CC_LichThiChungChiTinHoc,BASE TABLE
EDU_NUCE,dbo,DT_TC_XetLenLop,BASE TABLE
EDU_NUCE,dbo,HT_LOCK_TS_ThiSinhNhapHocOffline,BASE TABLE
EDU_NUCE,dbo,GADT_KhungBaiGiangDetail,BASE TABLE
EDU_NUCE,dbo,TS_XetTuyenDeAn,BASE TABLE
EDU_NUCE,dbo,DT_NC_DSDuThiTotNghiepVanHoa,BASE TABLE
EDU_NUCE,dbo,KT_DT_DongBoKhoanMucMienGiam,BASE TABLE
EDU_NUCE,dbo,TKB_DeXuatDayThay,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_PhanBo,BASE TABLE
EDU_NUCE,dbo,KT_TL_ChiTietKeHoachThu,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongPPDanhGiaHocPhan,BASE TABLE
EDU_NUCE,dbo,ES_RV_SinhVienOnThi,BASE TABLE
EDU_NUCE,dbo,DT_NhanSuNhapDiemTheoLichThi,BASE TABLE
EDU_NUCE,dbo,_DM_PhanLoaiThiSinh,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuong,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienHocNganh2,BASE TABLE
EDU_NUCE,dbo,KS_KetQuaKhaoSatGiangVien,BASE TABLE
EDU_NUCE,dbo,DT_KetNoiDoiTac_ChiTietGiaoDich,BASE TABLE
EDU_NUCE,dbo,ACL_PhanQuyenHeLoai,BASE TABLE
EDU_NUCE,dbo,DM_NhomDiaDiemPhong,BASE TABLE
EDU_NUCE,dbo,DT_MonHocPhanMienGiam,BASE TABLE
EDU_NUCE,dbo,KT_HoaDonDienTuXuLy,BASE TABLE
EDU_NUCE,dbo,DM_TieuChuanXepLoaiDanhHieu,BASE TABLE
EDU_NUCE,dbo,HT_Script,BASE TABLE
EDU_NUCE,dbo,KTX_DM_Phong,BASE TABLE
EDU_NUCE,dbo,DTBD_DS_KetQuaHocTap,BASE TABLE
EDU_NUCE,dbo,KTX_HoatDongONoiTru,BASE TABLE
EDU_NUCE,dbo,TS_XetTuyenNguyenVong,BASE TABLE
EDU_NUCE,dbo,DT_NC_KetQuaThiTotNghiep,BASE TABLE
EDU_NUCE,dbo,KT_TL_KeHoachThu,BASE TABLE
EDU_NUCE,dbo,DT_QuyDinhDaoTao,BASE TABLE
EDU_NUCE,dbo,DM_NhanSuNgoaiHeThong,BASE TABLE
EDU_NUCE,dbo,KT_MG_PhanBoKinhPhi,BASE TABLE
EDU_NUCE,dbo,EGOV_HopDongBaoTri,BASE TABLE
EDU_NUCE,dbo,DM_NhomLoaiHanhViViPham,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_PhanBoChiTiet,BASE TABLE
EDU_NUCE,dbo,TS_XT_DiemXetTuyen,BASE TABLE
EDU_NUCE,dbo,CC_LichThiXepLop,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongPPKiemTraTuHoc,BASE TABLE
EDU_NUCE,dbo,DT_DangKyDanhGiaLai,BASE TABLE
EDU_NUCE,dbo,DT_ApDungQuyChe,BASE TABLE
EDU_NUCE,dbo,ES_SinhVienDangNhapThi,BASE TABLE
EDU_NUCE,dbo,TKB_KeHoachGiangDayMonHoc,BASE TABLE
EDU_NUCE,dbo,_DM_ThiSinhTotNghiep,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongChuanDauRa,BASE TABLE
EDU_NUCE,dbo,KTX_KT_DanhSachMienGiam,BASE TABLE
EDU_NUCE,dbo,ACL_HienThiChucNang,BASE TABLE
EDU_NUCE,dbo,DT_CoVanHocTapLopHoc,BASE TABLE
EDU_NUCE,dbo,DT_NC_MoMonThiTotNghiep,BASE TABLE
EDU_NUCE,dbo,DM_TrangThaiSinhVien,BASE TABLE
EDU_NUCE,dbo,DM_HocBong,BASE TABLE
EDU_NUCE,dbo,KTX_BangGhiChiSo,BASE TABLE
EDU_NUCE,dbo,KT_NC_KeHoachThuHocKyTheoLop,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienHoatDongNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,WEB_TaiLieuBaiGiang,BASE TABLE
EDU_NUCE,dbo,DT_KiemTraBaiCu,BASE TABLE
EDU_NUCE,dbo,DTBD_DS_KhoaDiem,BASE TABLE
EDU_NUCE,dbo,KTX_DM_MienGiam,BASE TABLE
EDU_NUCE,dbo,SV_LienHe_TrangThai,BASE TABLE
EDU_NUCE,dbo,TKB_DeXuatLichHocBu,BASE TABLE
EDU_NUCE,dbo,DM_HoSoHocBong,BASE TABLE
EDU_NUCE,dbo,DM_NhomLoaiKhenThuong,BASE TABLE
EDU_NUCE,dbo,TX_DangKyTheXe,BASE TABLE
EDU_NUCE,dbo,DT_XetDanhHieuNam,BASE TABLE
EDU_NUCE,dbo,ES_TinhDiemTheoSoCauDung,BASE TABLE
EDU_NUCE,dbo,DM_CaBanLich,BASE TABLE
EDU_NUCE,dbo,_DM_PhanLoaiDoiTuongKTX,BASE TABLE
EDU_NUCE,dbo,DT_DangKyHoanThi,BASE TABLE
EDU_NUCE,dbo,DT_NC_NoiDungMonThiTotNghiep,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_PhanBoSinhVienMonHoc,BASE TABLE
EDU_NUCE,dbo,KTX_CanSuPhong,BASE TABLE
EDU_NUCE,dbo,NK_KC_CRM_Contact,BASE TABLE
EDU_NUCE,dbo,LMS_LichSuDongBo,BASE TABLE
EDU_NUCE,dbo,KT_PK_KeHoachThu,BASE TABLE
EDU_NUCE,dbo,DT_ThongTinBangTotNghiepTHPTDeXuat,BASE TABLE
EDU_NUCE,dbo,WEB_TaiLieuBaiGiang_FileAttach,BASE TABLE
EDU_NUCE,dbo,_DM_TrangThaiBaoTri,BASE TABLE
EDU_NUCE,dbo,DT_DiemPhucKhaoChiTiet,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongDayVaHoc,BASE TABLE
EDU_NUCE,dbo,DTBD_DS_QuyUocDiem,BASE TABLE
EDU_NUCE,dbo,TKB_GhepLopHocDanhNghia,BASE TABLE
EDU_NUCE,dbo,SYS_NhatKyHeThong_ReplaceFieldTitle,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietBuoiNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,DM_LoaiCanSuLopHoc,BASE TABLE
EDU_NUCE,dbo,DM_XepLoaiGDQPTC,BASE TABLE
EDU_NUCE,dbo,DM_NhomMonHocDieuKien,BASE TABLE
EDU_NUCE,dbo,DT_XetHocBongDot,BASE TABLE
EDU_NUCE,dbo,TX_LichSuChuyenDoiThe,BASE TABLE
EDU_NUCE,dbo,CC_LoaiMon,BASE TABLE
EDU_NUCE,dbo,ES_TL_BoDeThi,BASE TABLE
EDU_NUCE,dbo,KTX_DM_Giuong,BASE TABLE
EDU_NUCE,dbo,TKB_LichHoc_BaiHoc,BASE TABLE
EDU_NUCE,dbo,DT_NC_QuyCheHocVu,BASE TABLE
EDU_NUCE,dbo,KTX_CapNhanThe,BASE TABLE
EDU_NUCE,dbo,TKB_LichHoc_Goc,BASE TABLE
EDU_NUCE,dbo,TKB_QuyDinhPhutThiTheoSTC,BASE TABLE
EDU_NUCE,dbo,DT_QuyCheXetDanhHieu,BASE TABLE
EDU_NUCE,dbo,WEB_TaiLieuBaiGiang_Loai,BASE TABLE
EDU_NUCE,dbo,ASC_TamUng_CongTacPhi_ChiTietFileAttach,BASE TABLE
EDU_NUCE,dbo,DT_HB_ChiTietDangKyXetHocBongNgoaiNganSach,BASE TABLE
EDU_NUCE,dbo,TKB_MuonPhong,BASE TABLE
EDU_NUCE,dbo,TX_LichSuDungThe,BASE TABLE
EDU_NUCE,dbo,CC_LopLuyenThi,BASE TABLE
EDU_NUCE,dbo,DM_DotTyGiaNgoaiTe,BASE TABLE
EDU_NUCE,dbo,ES_TL_CauHoi,BASE TABLE
EDU_NUCE,dbo,_DM_TrangThaiSinhVienNghi,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongMucTieu,BASE TABLE
EDU_NUCE,dbo,TKB_KeHoachBanLichGiangVien,BASE TABLE
EDU_NUCE,dbo,KT_SoChi,BASE TABLE
EDU_NUCE,dbo,DT_NC_QuyCheTotNghiep,BASE TABLE
EDU_NUCE,dbo,TKB_DM_LoaiCongViecKhac,BASE TABLE
EDU_NUCE,dbo,TKB_LopHocPhan,BASE TABLE
EDU_NUCE,dbo,DM_NoiDung,BASE TABLE
EDU_NUCE,dbo,DM_KhoanThu,BASE TABLE
EDU_NUCE,dbo,HT_EmailNguoiDung,BASE TABLE
EDU_NUCE,dbo,HT_LOCK_KTX_DangKyNoiTru,BASE TABLE
EDU_NUCE,dbo,DTBD_HocVien,BASE TABLE
EDU_NUCE,dbo,DCMH_DM_CapDo,BASE TABLE
EDU_NUCE,dbo,DT_HB_ChiTietDotXetHocBongNgoaiNganSach,BASE TABLE
EDU_NUCE,dbo,KTX_ChiTietDieuChuyen,BASE TABLE
EDU_NUCE,dbo,DT_CauHinhDieuKienDeXuatBieuMau,BASE TABLE
EDU_NUCE,dbo,DT_NC_XetLenLop,BASE TABLE
EDU_NUCE,dbo,ES_TL_CauHoiCha,BASE TABLE
EDU_NUCE,dbo,TKB_KeHoachBanLichGiangVien_LichSu,BASE TABLE
EDU_NUCE,dbo,TKB_LichThiKhoaCapGiangVien,BASE TABLE
EDU_NUCE,dbo,NK_KC_CRM_Waiting,BASE TABLE
EDU_NUCE,dbo,DM_PhanChiaMonHocVanHoa,BASE TABLE
EDU_NUCE,dbo,HT_Log,BASE TABLE
EDU_NUCE,dbo,_DM_TrangThaiTamNgung,BASE TABLE
EDU_NUCE,dbo,DCMH_DeCuongTaiLieu,BASE TABLE
EDU_NUCE,dbo,HT_LOCK_KTX_SoThu,BASE TABLE
